date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:37:24	7287/7287	---M--	200	added ('OK')	image/png	etag:%220fba6e5e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/decorations/cards/card-3.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/decorations/cards/card-3f281.png	(from https://roboslot.site/desktop/casino/sexy-baccarat)
10:37:25	5704/5704	---M--	200	added ('OK')	image/png	etag:%220fba6e5e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/decorations/cards/card-4.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/decorations/cards/card-4f281.png	(from https://roboslot.site/desktop/casino/sexy-baccarat)
10:37:25	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.44c.delayed	(from https://roboslot.site/desktop/casino/pretty-gaming)
10:37:25	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.44d.delayed	(from https://roboslot.site/desktop/casino/pretty-gaming)
10:37:29	75962/75962	---M--	200	added ('OK')	image/jpeg	etag:%220d321318a39d81:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/mglive.jpg?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/mglivef281.jpg	(from https://roboslot.site/desktop/casino/mg-live)
10:37:30	6528/6528	---M--	200	added ('OK')	image/png	etag:%220fba6e5e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/decorations/cards/card-1.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/decorations/cards/card-1f281.png	(from https://roboslot.site/desktop/casino/pretty-gaming)
10:37:30	61136/61136	---M--	200	added ('OK')	image/jpeg	etag:%220fba6e5e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/sexy-baccarat.jpg?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/sexy-baccaratf281.jpg	(from https://roboslot.site/desktop/casino/sexy-baccarat)
10:37:31	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.451.delayed	(from https://roboslot.site/desktop/casino/asia-gaming)
10:37:31	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.452.delayed	(from https://roboslot.site/desktop/casino/asia-gaming)
10:37:31	145554/145554	---M--	200	added ('OK')	image/png	etag:%220347a4f3e36d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/others/balak4d.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/others/balak4df281.png	(from https://roboslot.site/desktop/others/nex-4d)
10:37:31	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.454.delayed	(from https://roboslot.site/desktop/casino/allbet)
10:37:31	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.455.delayed	(from https://roboslot.site/desktop/casino/allbet)
10:37:32	7773/7773	---M--	200	added ('OK')	image/png	etag:%220fba6e5e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/decorations/cards/card-2.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/decorations/cards/card-2f281.png	(from https://roboslot.site/desktop/casino/pretty-gaming)
10:37:32	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.457.delayed	(from https://roboslot.site/desktop/casino/pgs-live)
10:37:32	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.458.delayed	(from https://roboslot.site/desktop/casino/pgs-live)
10:37:36	66361/66361	---M--	200	added ('OK')	image/jpeg	etag:%220fba6e5e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/pretty-gaming.jpg?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/pretty-gamingf281.jpg	(from https://roboslot.site/desktop/casino/pretty-gaming)
10:37:36	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.45a.delayed	(from https://roboslot.site/desktop/casino/sa-gaming)
10:37:36	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.45b.delayed	(from https://roboslot.site/desktop/casino/sa-gaming)
10:37:42	66598/66598	---M--	200	added ('OK')	image/jpeg	etag:%220fba6e5e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/ag.jpg?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/agf281.jpg	(from https://roboslot.site/desktop/casino/asia-gaming)
10:37:42	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.45d.delayed	(from https://roboslot.site/desktop/casino/ebet)
10:37:42	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.45e.delayed	(from https://roboslot.site/desktop/casino/ebet)
10:37:42	68672/68672	---M--	200	added ('OK')	image/jpeg	etag:%2209ccf47a5d8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/allbet.jpg?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/allbetf281.jpg	(from https://roboslot.site/desktop/casino/allbet)
10:37:43	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.460.delayed	(from https://roboslot.site/desktop/casino/dream-gaming)
10:37:43	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.461.delayed	(from https://roboslot.site/desktop/casino/dream-gaming)
10:37:44	74190/74190	---M--	200	added ('OK')	image/jpeg	etag:%22088223ff1ed81:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/pgslive.jpg?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/pgslivef281.jpg	(from https://roboslot.site/desktop/casino/pgs-live)
10:37:44	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.463.delayed	(from https://roboslot.site/desktop/casino/568win)
10:37:44	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.464.delayed	(from https://roboslot.site/desktop/casino/568win)
10:37:50	88168/88168	---M--	200	added ('OK')	image/jpeg	etag:%2209f1474b4cd91:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/sa-gaming.jpg?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/sa-gamingf281.jpg	(from https://roboslot.site/desktop/casino/sa-gaming)
10:37:50	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.466.delayed	(from https://roboslot.site/desktop/casino/hkb)
10:37:50	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.467.delayed	(from https://roboslot.site/desktop/casino/hkb)
10:37:52	64480/64480	---M--	200	added ('OK')	image/jpeg	etag:%22029af73d54ed91:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/ebet.jpg?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/ebetf281.jpg	(from https://roboslot.site/desktop/casino/ebet)
10:37:53	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.469.delayed	(from https://roboslot.site/desktop/casino/sv388)
10:37:53	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.46a.delayed	(from https://roboslot.site/desktop/casino/sv388)
10:37:53	67366/67366	---M--	200	added ('OK')	image/jpeg	etag:%2207881fa6fd2d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/dreamgaming.jpg?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/dreamgamingf281.jpg	(from https://roboslot.site/desktop/casino/dream-gaming)
10:37:54	19587/19587	---M-Z	200	added ('OK')	text/css	date:Sun,%2006%20Aug%202023%2003:37:55%20GMT	https://roboslot.site/Content/Sports/nexus-beta-desktop-css?v=SlOe7Sc_RedWVtX3qBUK3EDAXrLws4nsZzXCuyVfbjA1	D:/BAHAN%20TEST/roboslotv2/roboslot.site/Content/Sports/nexus-beta-desktop-css3eb2.css	(from https://roboslot.site/desktop/sport/sbo-sportsbook)
10:37:55	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.46d.delayed	(from https://roboslot.site/desktop/sport/sbo-sportsbook)
10:37:55	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.46e.delayed	(from https://roboslot.site/desktop/sport/sbo-sportsbook)
10:37:55	71279/71279	---M--	200	added ('OK')	image/jpeg	etag:%220fba6e5e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/sbo.jpg?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/sbof281.jpg	(from https://roboslot.site/desktop/casino/568win)
10:38:03	50220/50220	---M--	200	added ('OK')	image/jpeg	etag:%220fba6e5e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/sports.jpg?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/sportsf281.jpg	(from https://roboslot.site/desktop/sport/sbo-sportsbook)
10:38:04	7532/7532	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2006%20Aug%202023%2003:38:04%20GMT	https://roboslot.site/bundles/Sports/nexus-beta-desktop-js?v=KevYNO4q3jahEUXCpQLVFPd_ZrUtoGiAXM_S3oMx1g41	D:/BAHAN%20TEST/roboslotv2/roboslot.site/bundles/Sports/nexus-beta-desktop-jsb9d1	(from https://roboslot.site/desktop/sport/sbo-sportsbook)
10:38:04	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.472.delayed	(from https://roboslot.site/desktop/sport/saba-sportsbook)
10:38:04	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.473.delayed	(from https://roboslot.site/desktop/sport/saba-sportsbook)
10:38:06	95600/95600	---M--	200	added ('OK')	image/jpeg	etag:%220161b4a5f9ad91:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/hkb.jpg?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/hkbf281.jpg	(from https://roboslot.site/desktop/casino/hkb)
10:38:06	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.475.delayed	(from https://roboslot.site/desktop/sport/opus)
10:38:06	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.476.delayed	(from https://roboslot.site/desktop/sport/opus)
10:38:09	105356/105356	---M--	200	added ('OK')	image/jpeg	etag:%22054328e26afd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/sv388.jpg?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/backgrounds/casino/sv388f281.jpg	(from https://roboslot.site/desktop/casino/sv388)
10:38:10	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.478.delayed	(from https://roboslot.site/desktop/sport/wbet)
10:38:10	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.479.delayed	(from https://roboslot.site/desktop/sport/wbet)
10:38:17	134002/134002	---M--	200	added ('OK')	image/png	etag:%220fba6e5e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/sports/sbo.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/sports/sbof281.png	(from https://roboslot.site/desktop/sport/sbo-sportsbook)
10:38:17	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.47b.delayed	(from https://roboslot.site/desktop/sport/im-sportsbook)
10:38:17	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.47c.delayed	(from https://roboslot.site/desktop/sport/im-sportsbook)
10:38:19	88215/88215	---M--	200	added ('OK')	image/png	etag:%220fba6e5e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/sports/ibcsports.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/sports/ibcsportsf281.png	(from https://roboslot.site/desktop/sport/saba-sportsbook)
10:38:19	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.47e.delayed	(from https://roboslot.site/desktop/sport/pinnacle)
10:38:19	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.47f.delayed	(from https://roboslot.site/desktop/sport/pinnacle)
10:38:24	109682/109682	---M--	200	added ('OK')	image/png	etag:%220e49678cabcd81:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/sports/opus.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/sports/opusf281.png	(from https://roboslot.site/desktop/sport/opus)
10:38:24	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.481.delayed	(from https://roboslot.site/desktop/sport/cmd)
10:38:24	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.482.delayed	(from https://roboslot.site/desktop/sport/cmd)
10:38:34	148610/148610	---M--	200	added ('OK')	image/png	etag:%220c8e5fb99fd81:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/sports/wbet.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/sports/wbetf281.png	(from https://roboslot.site/desktop/sport/wbet)
10:38:34	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.484.delayed	(from https://roboslot.site/desktop/sport/sbo-virtual-sports)
10:38:34	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.485.delayed	(from https://roboslot.site/desktop/sport/sbo-virtual-sports)
10:38:37	123792/123792	---M--	200	added ('OK')	image/png	etag:%220a9bd4ae565d91:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/sports/im-sportsbook.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/sports/im-sportsbookf281.png	(from https://roboslot.site/desktop/sport/im-sportsbook)
10:38:37	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.487.delayed	(from https://roboslot.site/desktop/sport/pragmatic-virtual-sports)
10:38:37	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.488.delayed	(from https://roboslot.site/desktop/sport/pragmatic-virtual-sports)
10:38:46	134841/134841	---M--	200	added ('OK')	image/png	etag:%22016e49e135d91:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/sports/cmd.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/sports/cmdf281.png	(from https://roboslot.site/desktop/sport/cmd)
10:38:46	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.48a.delayed	(from https://roboslot.site/desktop/poker/9gaming)
10:38:46	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.48b.delayed	(from https://roboslot.site/desktop/poker/9gaming)
10:38:49	190297/190297	---M--	200	added ('OK')	image/png	etag:%22070aa1ca7cad71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/sports/pinnacle.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/sports/pinnaclef281.png	(from https://roboslot.site/desktop/sport/pinnacle)
10:38:51	9924/9924	---M--	200	added ('OK')	image/png	etag:%220fba6e5e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/decorations/cards/card-5.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/decorations/cards/card-5f281.png	(from https://roboslot.site/desktop/poker/9gaming)
10:38:53	7199/7199	---M--	200	added ('OK')	image/png	etag:%220fba6e5e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/decorations/cards/card-6.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/decorations/cards/card-6f281.png	(from https://roboslot.site/desktop/poker/9gaming)
10:38:56	115747/115747	---M--	200	added ('OK')	image/png	etag:%22083aac1ae97d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/sports/ppvirtualgames.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/sports/ppvirtualgamesf281.png	(from https://roboslot.site/desktop/sport/pragmatic-virtual-sports)
10:38:57	21092/21092	---M--	200	added ('OK')	image/png	etag:%220fba6e5e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/decorations/cards/card-7.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/decorations/cards/card-7f281.png	(from https://roboslot.site/desktop/poker/9gaming)
10:38:57	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.491.delayed	(from https://roboslot.site/desktop/e-sports/im-esports)
10:38:57	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.492.delayed	(from https://roboslot.site/desktop/e-sports/im-esports)
10:38:57	19587/19587	---M-Z	200	added ('OK')	text/css	date:Sun,%2006%20Aug%202023%2003:38:58%20GMT	https://roboslot.site/Content/ESports/nexus-beta-desktop-css?v=SlOe7Sc_RedWVtX3qBUK3EDAXrLws4nsZzXCuyVfbjA1	D:/BAHAN%20TEST/roboslotv2/roboslot.site/Content/ESports/nexus-beta-desktop-css3eb2.css	(from https://roboslot.site/desktop/e-sports/im-esports)
10:38:57	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.494.delayed	(from https://roboslot.site/desktop/e-sports/pinnacle-esports)
10:38:57	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.495.delayed	(from https://roboslot.site/desktop/e-sports/pinnacle-esports)
10:38:58	153601/153601	---M--	200	added ('OK')	image/png	etag:%220fba6e5e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/sports/sbovirtualgames.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/sports/sbovirtualgamesf281.png	(from https://roboslot.site/desktop/sport/sbo-virtual-sports)
10:38:58	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.497.delayed	(from https://roboslot.site/desktop/e-sports/tf-gaming)
10:38:58	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.498.delayed	(from https://roboslot.site/desktop/e-sports/tf-gaming)
